INT6190,FT00518,Resident,High,Waste Pattern,Blank
INT6191,FT10098,Resident,Medium,Similar dates,None
INT6192,FT02083,Council officer,Medium,Similar dates,None
INT6193,FT17210,Resident,Medium,Same Location,Unknown offender
INT6194,FT01923,Anonymous report,High,Same Location,Unknown offender
INT6195,FT10591,Resident,Medium,Same Location,Unknown offender
INT6196,FT04833,Council officer,Low,Waste Pattern,Blank
INT6197,FT00720,Anonymous report,Low,Similar dates,None
INT6198,FT08432,Police partner,High,Vehicle,None
INT6199,FT19860,Waste contractor,High,Similar dates,None
INT6200,FT01730,Council officer,High,Vehicle,None
INT6201,FT15422,Police partner,High,Waste Pattern,Blank
INT6202,FT19938,Environmental monitoring,Low,Similar dates,None
INT6203,FT02895,Waste contractor,High,Same Location,Blank
INT6204,FT09282,Resident,Medium,Waste Pattern,Unknown offender
INT6205,FT10029,Environmental monitoring,Low,Vehicle,None
INT6206,FT03843,CCTV,High,Same Location,Unknown offender
INT6207,FT06024,Resident,Medium,Same Location,Unknown offender
INT6208,FT16110,Police partner,Low,Same Location,Blank
INT6209,FT08295,CCTV,High,Similar dates,None
INT6210,FT05258,Waste contractor,Low,Same Location,Blank
INT6211,FT00058,Police partner,High,Waste Pattern,Blank
INT6212,FT07796,Police partner,Low,Vehicle,None
INT6213,FT13307,CCTV,High,Waste Pattern,Unknown offender
INT6214,FT15360,Environmental monitoring,Medium,Similar dates,None
INT6215,FT01501,Waste contractor,Low,Same Location,Unknown offender
INT6216,FT12568,CCTV,High,Same Location,Blank
INT6217,FT12391,Waste contractor,High,Waste Pattern,Unknown offender
INT6218,FT09386,Council officer,Low,Vehicle,No Registration
INT6219,FT17803,CCTV,Medium,Vehicle,No Registration
INT6220,FT16906,Anonymous report,Low,Waste Pattern,Unknown offender
INT6221,FT03787,Waste contractor,Low,Same Location,Unknown offender
INT6222,FT16980,Waste contractor,Medium,Same Location,Blank
INT6223,FT09778,Resident,High,Same Location,Blank
INT6224,FT07794,Resident,High,Similar dates,None
INT6225,FT15253,Waste contractor,High,Vehicle,No Registration
INT6226,FT04635,Resident,Low,Vehicle,None
INT6227,FT09029,Resident,Medium,Waste Pattern,Unknown offender
INT6228,FT05971,CCTV,Low,Same Location,Unknown offender
INT6229,FT12293,Waste contractor,Low,Vehicle,No Registration
INT6230,FT06967,Anonymous report,Low,Similar dates,None
INT6231,FT04675,Police partner,Medium,Waste Pattern,Unknown offender
INT6232,FT03156,Police partner,Low,Same Location,Unknown offender
INT6233,FT12502,Police partner,Medium,Waste Pattern,Unknown offender
INT6234,FT01636,Anonymous report,Medium,Vehicle,No Registration
INT6235,FT19375,Resident,High,Waste Pattern,Unknown offender
INT6236,FT15138,CCTV,Low,Waste Pattern,Unknown offender
INT6237,FT00408,Anonymous report,Low,Vehicle,None
INT6238,FT02191,Anonymous report,High,Same Location,Unknown offender
INT6239,FT17818,CCTV,Low,Similar dates,None
INT6240,FT18686,Enforcement officer,Low,Vehicle,None
INT6241,FT19651,Enforcement officer,Medium,Waste Pattern,Blank
INT6242,FT12492,Enforcement officer,Low,Waste Pattern,Unknown offender
INT6243,FT15452,Environmental monitoring,Medium,Vehicle,None
INT6244,FT08022,CCTV,Low,Same Location,Blank
INT6245,FT14086,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6246,FT16927,Waste contractor,High,Waste Pattern,Unknown offender
INT6247,FT05058,Anonymous report,High,Similar dates,None
INT6248,FT01888,Council officer,Low,Vehicle,None
INT6249,FT19742,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT6250,FT13442,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT6251,FT19218,Anonymous report,Medium,Similar dates,None
INT6252,FT15903,Resident,High,Waste Pattern,Unknown offender
INT6253,FT17673,Council officer,High,Same Location,Blank
INT6254,FT19194,Waste contractor,High,Similar dates,None
INT6255,FT07287,CCTV,High,Similar dates,None
INT6256,FT12905,Anonymous report,Low,Waste Pattern,Unknown offender
INT6257,FT13972,Waste contractor,Low,Vehicle,No Registration
INT6258,FT08814,Waste contractor,Low,Same Location,Unknown offender
INT6259,FT13216,Environmental monitoring,High,Similar dates,None
INT6260,FT15700,CCTV,High,Similar dates,None
INT6261,FT06242,Environmental monitoring,Medium,Similar dates,None
INT6262,FT18817,Environmental monitoring,High,Waste Pattern,Blank
INT6263,FT13844,Enforcement officer,Low,Vehicle,No Registration
INT6264,FT06511,Anonymous report,Low,Waste Pattern,Blank
INT6265,FT18451,Environmental monitoring,High,Similar dates,None
INT6266,FT04249,CCTV,Low,Similar dates,None
INT6267,FT05650,Council officer,Medium,Same Location,Blank
INT6268,FT10171,Enforcement officer,Low,Similar dates,None
INT6269,FT03112,Waste contractor,Low,Similar dates,None
INT6270,FT18892,Council officer,High,Similar dates,None
INT6271,FT04413,Anonymous report,High,Waste Pattern,Blank
INT6272,FT05787,Council officer,Low,Same Location,Blank
INT6273,FT16446,CCTV,Medium,Same Location,Unknown offender
INT6274,FT16356,CCTV,High,Same Location,Blank
INT6275,FT09269,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6276,FT14762,Resident,Low,Same Location,Blank
INT6277,FT06397,Resident,Medium,Similar dates,None
INT6278,FT19485,Environmental monitoring,Medium,Same Location,Blank
INT6279,FT03026,Resident,Low,Same Location,Blank
INT6280,FT19461,Police partner,Low,Same Location,Unknown offender
INT6281,FT07160,Anonymous report,High,Vehicle,None
INT6282,FT07067,Enforcement officer,Medium,Same Location,Blank
INT6283,FT17886,Council officer,High,Waste Pattern,Blank
INT6284,FT05725,Resident,High,Similar dates,None
INT6285,FT01934,Enforcement officer,Low,Vehicle,None
INT6286,FT02263,Anonymous report,High,Similar dates,None
INT6287,FT02208,Police partner,High,Vehicle,None
INT6288,FT05449,Resident,Low,Same Location,Blank
INT6289,FT10200,Enforcement officer,Medium,Same Location,Blank
INT6290,FT05098,Environmental monitoring,Medium,Similar dates,None
INT6291,FT07153,Anonymous report,High,Similar dates,None
INT6292,FT15871,Anonymous report,High,Waste Pattern,Unknown offender
INT6293,FT02533,CCTV,Medium,Same Location,Unknown offender
INT6294,FT09089,Waste contractor,Medium,Vehicle,None
INT6295,FT04610,Waste contractor,Medium,Same Location,Unknown offender
INT6296,FT04816,CCTV,Medium,Same Location,Unknown offender
INT6297,FT02548,Environmental monitoring,Low,Similar dates,None
INT6298,FT17057,Police partner,Low,Same Location,Unknown offender
INT6299,FT05075,Council officer,Low,Similar dates,None
INT6300,FT12946,Council officer,Medium,Similar dates,None
INT6301,FT00972,Police partner,High,Vehicle,No Registration
INT6302,FT17434,Enforcement officer,High,Similar dates,None
INT6303,FT00491,Police partner,Low,Same Location,Unknown offender
INT6304,FT19990,Environmental monitoring,Low,Waste Pattern,Unknown offender
INT6305,FT17120,Police partner,Medium,Vehicle,None
INT6306,FT08776,Enforcement officer,High,Similar dates,None
INT6307,FT09427,Council officer,High,Similar dates,None
INT6308,FT00953,Police partner,High,Vehicle,No Registration
INT6309,FT02600,Council officer,High,Same Location,Unknown offender
INT6310,FT10789,Enforcement officer,High,Similar dates,None
INT6311,FT00515,Resident,High,Same Location,Unknown offender
INT6312,FT19178,Environmental monitoring,Low,Vehicle,No Registration
INT6313,FT09024,Resident,High,Similar dates,None
INT6314,FT17009,Anonymous report,Medium,Waste Pattern,Blank
INT6315,FT10348,Enforcement officer,Low,Vehicle,No Registration
INT6316,FT19421,Police partner,High,Similar dates,None
INT6317,FT19478,Police partner,High,Vehicle,None
INT6318,FT08654,Environmental monitoring,High,Similar dates,None
INT6319,FT15536,CCTV,Medium,Vehicle,None
INT6320,FT18301,Environmental monitoring,High,Similar dates,None
INT6321,FT02192,CCTV,High,Waste Pattern,Unknown offender
INT6322,FT09094,Council officer,High,Vehicle,None
INT6323,FT14477,Resident,High,Same Location,Blank
INT6324,FT08484,Anonymous report,Medium,Same Location,Unknown offender
INT6325,FT06201,Police partner,Medium,Same Location,Unknown offender
INT6326,FT08304,CCTV,High,Similar dates,None
INT6327,FT02193,CCTV,Medium,Vehicle,No Registration
INT6328,FT18455,Environmental monitoring,Low,Same Location,Blank
INT6329,FT03579,Council officer,Low,Same Location,Unknown offender
INT6330,FT17294,Enforcement officer,High,Waste Pattern,Unknown offender
INT6331,FT12842,Council officer,Low,Similar dates,None
INT6332,FT06357,Environmental monitoring,Medium,Same Location,Blank
INT6333,FT14980,CCTV,Medium,Similar dates,None
INT6334,FT11585,Anonymous report,Low,Similar dates,None
INT6335,FT19655,Enforcement officer,High,Similar dates,None
INT6336,FT08382,Enforcement officer,High,Waste Pattern,Blank
INT6337,FT15668,Council officer,Low,Similar dates,None
INT6338,FT06545,Resident,Medium,Same Location,Unknown offender
INT6339,FT17954,Resident,Low,Waste Pattern,Unknown offender
INT6340,FT07469,Council officer,Low,Waste Pattern,Unknown offender
INT6341,FT15904,Anonymous report,Low,Similar dates,None
INT6342,FT13592,Waste contractor,Medium,Waste Pattern,Blank
INT6343,FT06028,Waste contractor,Medium,Vehicle,No Registration
INT6344,FT07380,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT6345,FT06734,Anonymous report,Low,Vehicle,None
INT6346,FT11852,CCTV,High,Vehicle,None
INT6347,FT17043,Resident,Low,Waste Pattern,Unknown offender
INT6348,FT06294,CCTV,Medium,Waste Pattern,Unknown offender
INT6349,FT00946,Waste contractor,Low,Similar dates,None
INT6350,FT06229,Resident,Low,Vehicle,No Registration
INT6351,FT07894,Enforcement officer,Low,Same Location,Unknown offender
INT6352,FT13262,Waste contractor,Medium,Same Location,Blank
INT6353,FT09731,Police partner,Medium,Same Location,Unknown offender
INT6354,FT05761,Anonymous report,High,Vehicle,No Registration
INT6355,FT14733,Anonymous report,Medium,Vehicle,None
INT6356,FT13406,Anonymous report,Low,Waste Pattern,Blank
INT6357,FT10807,Environmental monitoring,Low,Similar dates,None
INT6358,FT16156,Council officer,High,Vehicle,None
INT6359,FT10808,Resident,High,Vehicle,None
INT6360,FT19881,Waste contractor,Low,Waste Pattern,Blank
INT6361,FT06447,Resident,Medium,Vehicle,No Registration
INT6362,FT10192,Environmental monitoring,High,Similar dates,None
INT6363,FT19933,Anonymous report,Medium,Waste Pattern,Unknown offender
INT6364,FT19060,Resident,Medium,Same Location,Unknown offender
INT6365,FT02687,Council officer,Low,Similar dates,None
INT6366,FT16276,Waste contractor,Medium,Waste Pattern,Blank
INT6367,FT01994,Resident,Medium,Same Location,Blank
INT6368,FT14196,Resident,Low,Vehicle,No Registration
INT6369,FT02511,Police partner,Medium,Similar dates,None
INT6370,FT16408,Council officer,Low,Similar dates,None
INT6371,FT00687,Resident,High,Waste Pattern,Unknown offender
INT6372,FT19252,Council officer,Medium,Vehicle,None
INT6373,FT17599,Enforcement officer,High,Similar dates,None
INT6374,FT15941,Enforcement officer,Low,Waste Pattern,Unknown offender
INT6375,FT01948,Waste contractor,Medium,Same Location,Unknown offender
INT6376,FT00936,Waste contractor,Medium,Similar dates,None
INT6377,FT14928,Resident,High,Similar dates,None
INT6378,FT05572,Resident,High,Waste Pattern,Unknown offender
INT6379,FT16024,Enforcement officer,High,Vehicle,No Registration
INT6380,FT04689,Waste contractor,Low,Similar dates,None
INT6381,FT14988,Waste contractor,High,Same Location,Unknown offender
INT6382,FT15859,Council officer,Low,Same Location,Unknown offender
INT6383,FT18032,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT6384,FT15245,Enforcement officer,High,Vehicle,None
INT6385,FT13660,Anonymous report,Low,Same Location,Blank
INT6386,FT02358,Police partner,Medium,Similar dates,None
INT6387,FT08012,Police partner,Low,Same Location,Unknown offender
INT6388,FT05818,Anonymous report,Low,Waste Pattern,Unknown offender
INT6389,FT12821,CCTV,Medium,Same Location,Blank
INT6390,FT09748,Police partner,High,Waste Pattern,Unknown offender
INT6391,FT07142,Resident,High,Similar dates,None
INT6392,FT04086,Anonymous report,Medium,Same Location,Unknown offender
INT6393,FT10652,Enforcement officer,High,Vehicle,No Registration
INT6394,FT07362,Resident,Medium,Waste Pattern,Unknown offender
INT6395,FT03348,Enforcement officer,High,Similar dates,None
INT6396,FT06696,Police partner,Medium,Waste Pattern,Blank
INT6397,FT06127,Waste contractor,Medium,Same Location,Unknown offender
INT6398,FT06530,Waste contractor,Low,Waste Pattern,Unknown offender
INT6399,FT04027,Environmental monitoring,Medium,Waste Pattern,Blank
INT6400,FT08479,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6401,FT14211,Council officer,Low,Similar dates,None
INT6402,FT02704,CCTV,High,Vehicle,None
INT6403,FT15962,Anonymous report,High,Similar dates,None
INT6404,FT00325,Environmental monitoring,Medium,Vehicle,None
INT6405,FT08990,Council officer,High,Similar dates,None
INT6406,FT07846,Resident,Low,Waste Pattern,Unknown offender
INT6407,FT07292,Enforcement officer,High,Waste Pattern,Blank
INT6408,FT18050,Waste contractor,Medium,Vehicle,No Registration
INT6409,FT13498,Police partner,Low,Similar dates,None
INT6410,FT15292,Police partner,Low,Similar dates,None
INT6411,FT19222,Enforcement officer,Medium,Waste Pattern,Blank
INT6412,FT02040,Resident,Low,Similar dates,None
INT6413,FT05431,Police partner,High,Similar dates,None
INT6414,FT09990,Anonymous report,High,Vehicle,None
INT6415,FT15874,CCTV,Medium,Same Location,Unknown offender
INT6416,FT10299,Enforcement officer,Medium,Similar dates,None
INT6417,FT19780,Waste contractor,Low,Vehicle,None
INT6418,FT08853,Waste contractor,Medium,Similar dates,None
INT6419,FT17624,CCTV,Medium,Vehicle,None
INT6420,FT18396,CCTV,Medium,Vehicle,None
INT6421,FT12523,Enforcement officer,Low,Waste Pattern,Unknown offender
INT6422,FT03621,Council officer,Medium,Waste Pattern,Blank
INT6423,FT15326,CCTV,High,Similar dates,None
INT6424,FT19457,CCTV,Low,Vehicle,No Registration
INT6425,FT12850,Waste contractor,High,Same Location,Blank
INT6426,FT15014,Resident,Medium,Waste Pattern,Blank
INT6427,FT10379,Waste contractor,Medium,Similar dates,None
INT6428,FT11180,Waste contractor,Low,Similar dates,None
INT6429,FT14602,CCTV,High,Same Location,Unknown offender
INT6430,FT18247,Council officer,High,Similar dates,None
INT6431,FT05012,Council officer,Low,Same Location,Blank
INT6432,FT14127,Police partner,Low,Same Location,Blank
INT6433,FT14221,Waste contractor,Medium,Similar dates,None
INT6434,FT07061,Council officer,Medium,Waste Pattern,Blank
INT6435,FT01698,Enforcement officer,High,Vehicle,No Registration
INT6436,FT10040,Council officer,Medium,Waste Pattern,Blank
INT6437,FT07577,Council officer,Medium,Similar dates,None
INT6438,FT19038,Anonymous report,Low,Same Location,Blank
INT6439,FT00941,Waste contractor,High,Vehicle,No Registration
INT6440,FT09696,Enforcement officer,High,Similar dates,None
INT6441,FT17656,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT6442,FT11486,CCTV,High,Same Location,Unknown offender
INT6443,FT03357,Resident,High,Vehicle,None
INT6444,FT16000,Council officer,High,Waste Pattern,Unknown offender
INT6445,FT01111,Resident,High,Similar dates,None
INT6446,FT04639,Council officer,Low,Waste Pattern,Blank
INT6447,FT13292,Resident,Medium,Vehicle,None
INT6448,FT09504,Environmental monitoring,Low,Waste Pattern,Blank
INT6449,FT16752,Council officer,High,Waste Pattern,Unknown offender
INT6450,FT03031,Environmental monitoring,Medium,Similar dates,None
INT6451,FT06916,Police partner,Medium,Vehicle,None
INT6452,FT17317,CCTV,High,Vehicle,None
INT6453,FT05120,Enforcement officer,Low,Similar dates,None
INT6454,FT11006,Anonymous report,Medium,Vehicle,None
INT6455,FT09332,Resident,High,Vehicle,None
INT6456,FT11464,Enforcement officer,Low,Vehicle,None
INT6457,FT12121,Anonymous report,Medium,Similar dates,None
INT6458,FT06714,Environmental monitoring,Low,Similar dates,None
INT6459,FT10933,Council officer,Medium,Similar dates,None
INT6460,FT16884,Council officer,High,Same Location,Blank
INT6461,FT19462,Enforcement officer,High,Waste Pattern,Blank
INT6462,FT04410,Resident,Medium,Similar dates,None
INT6463,FT17050,Resident,High,Vehicle,None
INT6464,FT10116,Council officer,High,Vehicle,No Registration
INT6465,FT07528,Enforcement officer,Medium,Waste Pattern,Blank
INT6466,FT11838,Police partner,High,Waste Pattern,Blank
INT6467,FT01010,Resident,High,Same Location,Unknown offender
INT6468,FT19976,CCTV,Medium,Waste Pattern,Unknown offender
INT6469,FT15163,Anonymous report,Medium,Waste Pattern,Blank
INT6470,FT04202,Environmental monitoring,Low,Waste Pattern,Blank
INT6471,FT02891,Anonymous report,Medium,Vehicle,No Registration
INT6472,FT02230,CCTV,Medium,Waste Pattern,Blank
INT6473,FT14288,Environmental monitoring,Low,Same Location,Blank
INT6474,FT00913,CCTV,Medium,Vehicle,No Registration
INT6475,FT01693,Anonymous report,Medium,Same Location,Blank
INT6476,FT13820,Resident,High,Vehicle,None
INT6477,FT01562,CCTV,Medium,Same Location,Blank
INT6478,FT17856,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT6479,FT03854,Environmental monitoring,Medium,Vehicle,None
INT6480,FT03011,Environmental monitoring,High,Same Location,Unknown offender
INT6481,FT12795,Environmental monitoring,High,Same Location,Blank
INT6482,FT09481,Anonymous report,High,Similar dates,None
INT6483,FT10104,Waste contractor,Low,Vehicle,No Registration
INT6484,FT08278,Anonymous report,High,Same Location,Unknown offender
INT6485,FT17623,CCTV,Low,Vehicle,No Registration
INT6486,FT08054,CCTV,Medium,Waste Pattern,Blank
INT6487,FT02213,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT6488,FT09653,Environmental monitoring,Low,Vehicle,None
INT6489,FT15127,Council officer,Low,Same Location,Blank
INT6490,FT10653,Anonymous report,Medium,Vehicle,No Registration
INT6491,FT17468,Council officer,Low,Waste Pattern,Blank
INT6492,FT17571,Environmental monitoring,Medium,Vehicle,None
INT6493,FT07229,Enforcement officer,High,Similar dates,None
INT6494,FT04211,Resident,High,Waste Pattern,Blank
INT6495,FT16264,Environmental monitoring,High,Vehicle,None
INT6496,FT14230,Waste contractor,High,Same Location,Blank
INT6497,FT01766,Enforcement officer,Medium,Vehicle,None
INT6498,FT17862,Police partner,Medium,Similar dates,None
INT6499,FT17100,Enforcement officer,High,Same Location,Blank
INT6500,FT05682,Council officer,Low,Similar dates,None
INT6501,FT13074,Council officer,Medium,Vehicle,None
INT6502,FT18167,Waste contractor,Low,Vehicle,None
INT6503,FT11515,Waste contractor,Low,Similar dates,None
INT6504,FT00739,Waste contractor,High,Vehicle,None
INT6505,FT19559,Police partner,High,Same Location,Blank
INT6506,FT14802,Police partner,Medium,Same Location,Blank
INT6507,FT09828,Police partner,High,Vehicle,No Registration
INT6508,FT16860,Waste contractor,Low,Same Location,Blank
INT6509,FT00575,CCTV,Medium,Waste Pattern,Blank
INT6510,FT08699,Anonymous report,High,Same Location,Unknown offender
INT6511,FT16251,Anonymous report,Medium,Same Location,Unknown offender
INT6512,FT13977,Resident,High,Similar dates,None
INT6513,FT13106,Enforcement officer,Low,Vehicle,None
INT6514,FT10240,Anonymous report,High,Similar dates,None
INT6515,FT00445,Enforcement officer,High,Waste Pattern,Blank
INT6516,FT02446,Council officer,Low,Similar dates,None
INT6517,FT00072,Police partner,Low,Waste Pattern,Blank
INT6518,FT18814,Waste contractor,Medium,Same Location,Unknown offender
INT6519,FT00485,Resident,High,Waste Pattern,Blank
INT6520,FT00275,Environmental monitoring,Low,Similar dates,None
INT6521,FT05372,Police partner,High,Waste Pattern,Blank
INT6522,FT16061,Resident,Medium,Waste Pattern,Blank
INT6523,FT02315,Resident,Low,Vehicle,No Registration
INT6524,FT00591,Police partner,Low,Vehicle,No Registration
INT6525,FT18404,Police partner,High,Vehicle,No Registration
INT6526,FT02237,CCTV,Low,Waste Pattern,Unknown offender
INT6527,FT01047,Council officer,Low,Vehicle,None
INT6528,FT09254,Resident,Medium,Same Location,Blank
INT6529,FT09382,Council officer,High,Vehicle,None
INT6530,FT17494,CCTV,Medium,Same Location,Blank
INT6531,FT17719,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6532,FT06279,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6533,FT04058,Environmental monitoring,Medium,Waste Pattern,Blank
INT6534,FT17948,Waste contractor,Medium,Vehicle,No Registration
INT6535,FT14293,Environmental monitoring,Low,Same Location,Blank
INT6536,FT03269,Enforcement officer,Low,Similar dates,None
INT6537,FT06331,Anonymous report,Medium,Same Location,Unknown offender
INT6538,FT00202,CCTV,High,Vehicle,None
INT6539,FT01099,Council officer,High,Same Location,Blank
INT6540,FT08480,CCTV,Medium,Vehicle,None
INT6541,FT02336,Council officer,Medium,Same Location,Blank
INT6542,FT00855,Enforcement officer,High,Similar dates,None
INT6543,FT05819,Police partner,High,Vehicle,No Registration
INT6544,FT05317,Council officer,Medium,Same Location,Blank
INT6545,FT12213,Council officer,Medium,Similar dates,None
INT6546,FT04986,Council officer,Low,Same Location,Unknown offender
INT6547,FT16704,Police partner,Medium,Waste Pattern,Unknown offender
INT6548,FT13783,Police partner,High,Same Location,Blank
INT6549,FT17884,CCTV,Low,Similar dates,None
INT6550,FT11066,Council officer,Medium,Waste Pattern,Unknown offender
INT6551,FT10409,Council officer,Medium,Waste Pattern,Unknown offender
INT6552,FT08164,CCTV,High,Vehicle,No Registration
INT6553,FT02134,Environmental monitoring,High,Vehicle,None
INT6554,FT19987,Anonymous report,High,Similar dates,None
INT6555,FT17272,Enforcement officer,High,Vehicle,None
INT6556,FT09856,Council officer,Medium,Similar dates,None
INT6557,FT08525,Waste contractor,Medium,Vehicle,None
INT6558,FT14159,Anonymous report,Medium,Similar dates,None
INT6559,FT09667,Waste contractor,Medium,Same Location,Blank
INT6560,FT12454,CCTV,Low,Vehicle,None
INT6561,FT04904,Anonymous report,Low,Waste Pattern,Blank
INT6562,FT19434,Resident,High,Similar dates,None
INT6563,FT08139,CCTV,High,Vehicle,No Registration
INT6564,FT00693,CCTV,Low,Waste Pattern,Unknown offender
INT6565,FT16818,Police partner,Medium,Waste Pattern,Unknown offender
INT6566,FT16422,Environmental monitoring,High,Similar dates,None
INT6567,FT03808,Enforcement officer,High,Waste Pattern,Unknown offender
INT6568,FT00986,CCTV,High,Same Location,Blank
INT6569,FT11805,Council officer,Low,Same Location,Unknown offender
INT6570,FT10626,Anonymous report,Low,Vehicle,No Registration
INT6571,FT01715,Enforcement officer,Low,Same Location,Blank
INT6572,FT04305,Environmental monitoring,Medium,Similar dates,None
INT6573,FT07420,Enforcement officer,Low,Vehicle,No Registration
INT6574,FT12983,Resident,Medium,Similar dates,None
INT6575,FT14567,Council officer,Medium,Waste Pattern,Blank
INT6576,FT07680,Anonymous report,Medium,Waste Pattern,Blank
INT6577,FT19374,CCTV,High,Similar dates,None
INT6578,FT06608,Environmental monitoring,High,Same Location,Blank
INT6579,FT11770,Anonymous report,Low,Waste Pattern,Blank
INT6580,FT04768,Council officer,Low,Vehicle,None
INT6581,FT16955,Anonymous report,Medium,Same Location,Unknown offender
INT6582,FT16751,Waste contractor,Low,Similar dates,None
INT6583,FT09792,Police partner,Low,Similar dates,None
INT6584,FT06370,Police partner,Low,Similar dates,None
INT6585,FT17719,Council officer,Medium,Waste Pattern,Blank
INT6586,FT06246,Waste contractor,High,Same Location,Blank
INT6587,FT16517,Enforcement officer,High,Vehicle,None
INT6588,FT02705,Environmental monitoring,Low,Vehicle,No Registration
INT6589,FT15153,Council officer,High,Similar dates,None
INT6590,FT04230,Police partner,Medium,Waste Pattern,Blank
INT6591,FT12143,CCTV,High,Same Location,Unknown offender
INT6592,FT10304,Police partner,Low,Same Location,Blank
INT6593,FT12116,Waste contractor,Low,Vehicle,No Registration
INT6594,FT08962,CCTV,Low,Similar dates,None
INT6595,FT07549,Anonymous report,Medium,Similar dates,None
INT6596,FT07101,Council officer,Medium,Vehicle,None
INT6597,FT12461,Police partner,Medium,Waste Pattern,Blank
INT6598,FT04011,CCTV,Medium,Vehicle,None
INT6599,FT06259,CCTV,Medium,Waste Pattern,Unknown offender
INT6600,FT02209,Resident,Medium,Similar dates,None
INT6601,FT14369,Council officer,High,Similar dates,None
INT6602,FT11188,CCTV,High,Similar dates,None
INT6603,FT17177,Environmental monitoring,High,Similar dates,None
INT6604,FT04162,Enforcement officer,Low,Waste Pattern,Unknown offender
INT6605,FT10930,Enforcement officer,High,Same Location,Blank
INT6606,FT05095,CCTV,Medium,Vehicle,No Registration
INT6607,FT12183,Anonymous report,Low,Vehicle,None
INT6608,FT13334,Waste contractor,High,Waste Pattern,Unknown offender
INT6609,FT02750,Anonymous report,Medium,Same Location,Blank
INT6610,FT03561,Waste contractor,Low,Similar dates,None
INT6611,FT06697,Environmental monitoring,High,Waste Pattern,Blank
INT6612,FT17072,CCTV,Medium,Waste Pattern,Unknown offender
INT6613,FT10828,CCTV,Low,Waste Pattern,Blank
INT6614,FT18521,Enforcement officer,High,Similar dates,None
INT6615,FT06438,Waste contractor,Medium,Vehicle,No Registration
INT6616,FT10558,Resident,High,Waste Pattern,Blank
INT6617,FT11865,Anonymous report,Medium,Vehicle,None
INT6618,FT04350,CCTV,Low,Same Location,Unknown offender
INT6619,FT06315,CCTV,Low,Similar dates,None
INT6620,FT13883,CCTV,Low,Waste Pattern,Blank
INT6621,FT06974,Waste contractor,Medium,Vehicle,None
INT6622,FT07602,CCTV,Medium,Vehicle,No Registration
INT6623,FT17071,Anonymous report,High,Same Location,Unknown offender
INT6624,FT12989,Waste contractor,Low,Waste Pattern,Unknown offender
INT6625,FT03087,Waste contractor,Low,Similar dates,None
INT6626,FT14167,Anonymous report,Medium,Same Location,Unknown offender
INT6627,FT11589,Council officer,Low,Vehicle,No Registration
INT6628,FT13286,Council officer,High,Similar dates,None
INT6629,FT06916,Anonymous report,Medium,Waste Pattern,Unknown offender
INT6630,FT18797,Police partner,Low,Same Location,Blank
INT6631,FT06306,Environmental monitoring,Low,Similar dates,None
INT6632,FT16007,CCTV,Low,Waste Pattern,Unknown offender
INT6633,FT18674,Environmental monitoring,High,Same Location,Unknown offender
INT6634,FT03633,Environmental monitoring,Medium,Waste Pattern,Blank
INT6635,FT11847,Police partner,Low,Similar dates,None
INT6636,FT14446,Anonymous report,High,Vehicle,No Registration
INT6637,FT03332,Anonymous report,High,Same Location,Unknown offender
INT6638,FT18665,Council officer,Medium,Similar dates,None
INT6639,FT04483,Waste contractor,Low,Similar dates,None
INT6640,FT12107,Environmental monitoring,Low,Waste Pattern,Blank
INT6641,FT19833,Environmental monitoring,Low,Similar dates,None
INT6642,FT03402,Anonymous report,Medium,Vehicle,No Registration
INT6643,FT04486,Resident,Low,Waste Pattern,Blank
INT6644,FT01091,Waste contractor,Low,Similar dates,None
INT6645,FT03869,Environmental monitoring,High,Waste Pattern,Unknown offender
INT6646,FT06047,Police partner,Medium,Same Location,Blank
INT6647,FT05902,Police partner,Low,Waste Pattern,Unknown offender
INT6648,FT02560,CCTV,Low,Waste Pattern,Blank
INT6649,FT11202,Police partner,High,Same Location,Unknown offender
INT6650,FT10609,Council officer,High,Waste Pattern,Unknown offender
INT6651,FT18205,CCTV,Medium,Similar dates,None
INT6652,FT14658,Council officer,Low,Same Location,Unknown offender
INT6653,FT13977,Anonymous report,Medium,Similar dates,None
INT6654,FT00883,Council officer,High,Similar dates,None
INT6655,FT08921,Police partner,Low,Vehicle,None
INT6656,FT17367,Enforcement officer,High,Vehicle,None
INT6657,FT06631,Council officer,Low,Vehicle,None
INT6658,FT08477,CCTV,Low,Vehicle,None
INT6659,FT11297,Enforcement officer,Low,Similar dates,None
INT6660,FT11846,Anonymous report,High,Vehicle,No Registration
INT6661,FT00250,Police partner,Medium,Vehicle,No Registration
INT6662,FT09536,CCTV,Medium,Same Location,Blank
INT6663,FT18124,CCTV,Low,Waste Pattern,Blank
INT6664,FT10016,Police partner,High,Waste Pattern,Unknown offender
